tweet_text,predictions_class,class_label
You can donate with PayPal or Credit Card from this link:  #EcuadorEarthquake,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @gmosqueraj: For people interested in donating to to the #EcuadorEarthquake relief efforts:  #EcuadorListoYSolid,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @WaterEcuador: Water Ecuador is providing emergency aid to Muisne, following this weekends 7.8 magnitude earthquake in Ecuador. #SismoE",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"Death toll keeps rising please donate if you can, anything helps ❤️ #PrayForEcuador",injured_or_dead_people,requests_or_urgent_needs
@HARDWELL wanto to make non profit concert for earthquake victims in ecuador??? Please answer!!!! @HARDWELL,rescue_volunteering_or_donation_effort,other_relevant_information
RT @MIJPVenezuela: Venezuelan Government sent humanitarian task force to Ecuador to attend affected areas [],rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @SharlaInJapan: The fundraiser @ciaela set up for Kumamoto earthquake relief is doing so well♥️ If you are interested in donating:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @lurabines: Donations to Ecuador earthquake victims : Unicef:  Care:  Red Cross:,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"pray for Ecuador, 7.8 magnitude earthquake ⚠",sympathy_and_support,sympathy_and_support
regrann from discoversouthamerica - Ecuador has been hit by a 7.8 magnitude earthquake,caution_and_advice,caution_and_advice
Strongest earthquake to hit Ecuador in decades kills at least 77: Correa said that rescue teams were flying in,injured_or_dead_people,injured_or_dead_people
"[IN THE NEWS] BREAKING: Ecuador Earthquake Kills 238, Living 1,500 Injures",injured_or_dead_people,injured_or_dead_people
If youre outside Ecuador and wish to help you can donate through paypal at  #PrayForEcuador,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @AmeriCaresNews: Emergency response team offers assistance for #EcuadorEarthquake  @AmeriCares,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @alexiscarra: Keeping those in #Ecuador in my heart and prayers. What orgs are on the ground w relief efforts? #Earthquake @RedCross ?,sympathy_and_support,sympathy_and_support
"@StephenPlanC my friend! Please RT Hey, Im supporting this fundraiser HELP ECUADORS EARTHQUAKE VICTIMS",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
RT @FatimaPtacek: My heart and prayers go out to the earthquake victims in Ecuador; 233 confirmed deaths &amp; more likely #PrayForEcuador http,sympathy_and_support,sympathy_and_support
"RT @SlingerWSYX6: Massive earthquake hit Ecuador. 77 dead, but the number is expected to rise. Latest on @wsyx6 at 6:32AM. @mariawsyx6 http",injured_or_dead_people,injured_or_dead_people
RT @arantxaloizaga: Andean Health and Development says death toll in Ecuador earthquake reported to exceed 500 in Manabi - NBC News,injured_or_dead_people,injured_or_dead_people
RT @waliabdul1: my heart and prayers with the people and victims of #Equador earthquake. #EcuadorEarthquake,sympathy_and_support,sympathy_and_support
"thanks @DaveMustaine for the support, help is needed too #EcuadorListoYSolidario",requests_or_urgent_needs,requests_or_urgent_needs
RT @amhistorymuseum: Today in 1906: An earthquake shakes San Francisco awake. Color photos of the damage:,infrastructure_and_utility_damage,infrastructure_and_utility_damage
#Ecuador #earthquake 7.8 I hope save all people.,sympathy_and_support,sympathy_and_support
@Real_Liam_Payne on Saturday my country Ecuador suffered an earthquake could you send a message of hope to theEcuadorian directioners please,sympathy_and_support,requests_or_urgent_needs
"RT @JordanElizabeth: Pray for the people of Ecuador who experienced an earthquake recently. Pray for those who are injured, lost loved ones",sympathy_and_support,sympathy_and_support
RT @CaamilaGuerrero: I know this is too much to ask but we need help please donate #EcuadorEarthquake #prayersforEcuador,requests_or_urgent_needs,rescue_volunteering_or_donation_effort
RT @watsupeurope: Latest: The number of dead in Ecuador earthquake continues to rise,injured_or_dead_people,injured_or_dead_people
"RT @caseysjournal: Ecuador quake death toll now at 350 after a large number of bodies discovered in Pedernales, one of the worst hit areas.",injured_or_dead_people,injured_or_dead_people
#Ecuador is going through very difficult times. You can donate to the government account.,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @YourAnonCentral: 7.8-magnitude earthquake kills at least 41 people along #Ecuadors coast , power and internet down in many areas. http",injured_or_dead_people,injured_or_dead_people
"@CNNEE @BarackObama Mr. President. Please help us, Ecuadorian People. Thank you very much. Regards from Ecuador",requests_or_urgent_needs,sympathy_and_support
@bbhorne: Ecuadors vice-president confirms: 1557 injured and 235 dead. #EcuadorEarthquake,injured_or_dead_people,injured_or_dead_people
"Ecuador quake death toll at 272, fears it will increase  #Africa #SouthAfrica",injured_or_dead_people,injured_or_dead_people
Please we need your #help !#TerremotoEcuador #SismoEcuador #EcuadorEarthquake #Guayaquil #Pedernales,requests_or_urgent_needs,requests_or_urgent_needs
RT @emartillo1: Ecuador is in an urgent need of international help..donate and share the information of the donnation account.Thanks :,rescue_volunteering_or_donation_effort,requests_or_urgent_needs
"RELIEF EFFORT Underway April 16th, 2016 - Earthquake of 7.8 hits Ecuador.We are gathering supplies &amp; need your help.",requests_or_urgent_needs,requests_or_urgent_needs
"Help seems to be focusing in places like Pedernales and Manta, but plenty of towns are neglected by aid delivery #EcuadorEarthquake",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
"RT @XHNews: Update: Number of victims of #EcuadorEarthquake rises to 262 dead and 2,527 injured",injured_or_dead_people,injured_or_dead_people
#Miitomo #Miifoto Lets all pray for people affected by the earthquake here in Ecuador,sympathy_and_support,sympathy_and_support
RT @PlanGlobal: The majority of our houses have been damaged. The terrace in a colleague’s house collapsed. #EcuadorEarthquake .,infrastructure_and_utility_damage,infrastructure_and_utility_damage
"135 #earthquake aftershocks in #Ecuador. helicopter fly by. 80 dead, hundreds injured. Pics in #SismoEcuador #PrayForEcuador #Pedernales",injured_or_dead_people,injured_or_dead_people
Official death toll of Ecuadors 7.8 earthquake has risen to 233. Town of Pedernales is destroyed says Pres Correa.,injured_or_dead_people,injured_or_dead_people
"At least 77 dead, 500 injured after 7.3 magnitude earthquake shakes Ecuador",injured_or_dead_people,injured_or_dead_people
RT @hammerjuan: #USA #US SIGNS OF HOPE: Aid begins to flow in after earthquake kills 246 in Ecuador:  #Cuba,injured_or_dead_people,injured_or_dead_people
"Magnitude-7.8 Earthquake Strikes Coast Of Ecuador, Killing At Least 233",injured_or_dead_people,injured_or_dead_people
We need your help.. #Ecuador #TerremotoEcuador #AllYouNeedIsEcuador #AllEcuadorNeedsIsYourHelp,requests_or_urgent_needs,sympathy_and_support
"RT @mehreenzahra: 7.8-magnitude #earthquake in #Ecuador has killed at least 77 people and injured more than 500, Vice-President Jorge Glas",injured_or_dead_people,injured_or_dead_people
"@MattAboutTown listen Matty, dear, people have situation #emergency #earthquake #Ecuador! Do u know #rescue #teams in Australia?",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
246 died in the Magnitude 7.8 earthquake that strikes the coast of Ecuador -  values,injured_or_dead_people,injured_or_dead_people
RT @taygogo: Sending my deepest solidarity and love to the people of Ecuador after this deadly earthquake.,sympathy_and_support,sympathy_and_support
RT @NBCNews: #Ecuador declares national emergency after scores killed in huge quake,injured_or_dead_people,caution_and_advice
"RT @nbcbayarea: Drone video shows collapsed overpass in Guayaquil, Ecuador, after powerful earthquake.",infrastructure_and_utility_damage,infrastructure_and_utility_damage
RT @DailyMirror: Devastating earthquake kills 233 people as state of emergency declared,injured_or_dead_people,injured_or_dead_people
RT @jrfansla: U can help us! If u can donate please @CARE a massive 7.8 earthquake has struck #Ecuador Help deliver urgent relief,requests_or_urgent_needs,rescue_volunteering_or_donation_effort
RT @virtualmels: Glad my family is ok but praying for the rest of the families affected by the earthquake in Ecuador ἞A἞8❤️,sympathy_and_support,sympathy_and_support
RT @MexicoTimes: Mexico City has opened a collection center for #EcuadorEarthquake aid relief. #SismoEcuador,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
my heart is with the victims and family of the earthquake in ecuador and japan- #PrayForearth,sympathy_and_support,sympathy_and_support
RT @nikkilaniado:  #EcuadorEarthquake #EcuadorTerremoto Please help our National Food Bank during this time in need,requests_or_urgent_needs,requests_or_urgent_needs
RT @NBCNewYork: #BREAKING: Death toll surges to 233 as state of emergency is declared in Ecuador after quake  :,injured_or_dead_people,injured_or_dead_people
We feel really sad for all the people affected by the #EcuadorEarthquake. Our solidarity goes for all those in need. #PrayForEcuador please,sympathy_and_support,sympathy_and_support
Ecuador quake death toll rises to 350: Thousands of troops assist recovery after magnitude 7.8 tremor,injured_or_dead_people,injured_or_dead_people
"Group of Chilean rescuers en-route to Ecuador, to aide victims of the earthquake.",rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Earthquake kills 238 in Ecuador; emergency workers rush in: PEDERNALES (AP) - Rescuers pulled survivors from r,injured_or_dead_people,injured_or_dead_people
RT @nytimesworld: The strongest earthquake to strike Ecuador in decades left at least 272 people dead  /,injured_or_dead_people,injured_or_dead_people
"Several hotels along the Ecuador coast reported collapsed, many tourists believed killed #ecuadorearthquake",injured_or_dead_people,injured_or_dead_people
RT @radioambulante: #Ecuadors earthquake six times stronger than Saturdays. Fears growing for residents in the more remote regions. http,caution_and_advice,caution_and_advice
RT @cnnbrk: At least one person dead after powerful 7.8-magnitude earthquake strikes Ecuador.,injured_or_dead_people,injured_or_dead_people
RT @7NewsAdelaide: Ecuador Earthquake: Close to 250 people killed and 2500 injured. Aftershocks continuing tonight. #7News,injured_or_dead_people,injured_or_dead_people
RT @ninavaca: Aid for Ecuador please help donating  partner with @flacaguerrerog @USHCC @USHCCFoundation @NathalieMo,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
Ecuador earthquake: Rubble combed as death toll soars: President says almost 300 people dead and many   #AJNews,injured_or_dead_people,injured_or_dead_people
RT @BTS_BiTS: #BeStrongEcuador #PrayForEquador My thoughts and prayer are with everyone there. ὤFἿB,sympathy_and_support,sympathy_and_support
RT @mhjvandenberg: Death toll rising to 77 - 588 injured. #Ecuador #EcuadorEarthquake,injured_or_dead_people,injured_or_dead_people
272 dead in Ecuador Quake watch details now in 12pm bulletin,injured_or_dead_people,injured_or_dead_people
"Retweeted The Associated Press (@AP): Ecuador earthquake death toll rises to 413, with about 2,500 injured:",injured_or_dead_people,injured_or_dead_people
Prayers for affected families. May Allah protect us all from such disasters. #EcuadorEarthquake,sympathy_and_support,sympathy_and_support
"@MileyCyrus Hey, i dont wanna bother you, but please, pray for Ecuador, On sat 16/04/16 we had an Earthquake, so we are in danger, thanks.",sympathy_and_support,sympathy_and_support
RT @CampsCEO: Thoughts go out to all affected by Ecuador quake @CampEcuador staff safe fortunately far from Camps,sympathy_and_support,sympathy_and_support
RT @unicefaustralia: UNICEF has helped children through tough times in Ecuador for over 40 yrs &amp; well continue today. #EcuadorEarthquake h,rescue_volunteering_or_donation_effort,other_relevant_information
